fitness,temp_num,scaled_energy,b/c,temp,strand_set
0.5073042816624217,4,0.1942648466980664,0.5000892311085585,328,a a*,a b*,a* a,a* b,b b* 
0.48302072109784533,2,0.14094095116115213,0.8529241999092733,308,a a*,a* b,b a*,b b,b b*,b* b* 
0.4942528275668072,6,0.04209565881748553,0.297556435646841,348,a* a,b a,b b,b b*,b* a 
0.5042625622698343,5,0.08641227760283215,0.3490798510523823,338,a* a,a* a*,a* b*,b b,b b*,b* a 
0.5061354608810693,3,0.3157058647567646,0.4242449886190673,318,a a*,a b*,a* a,a* b*,b a,b* b* 
0.5338137489006839,1,0.6384846344215138,0.4766892985600592,298,a* a,b a,b b,b* a,b* b 
0.4983736931325336,2,0.0940208666148274,0.7606753329282053,308,a a*,a b,b a,b b,b b*,b* b 
0.4827706570138404,2,0.0486184110207399,0.8755385631721557,308,a a,a a*,a* b,b b,b b*,b* b 
0.5083817347412596,3,0.3785073048667695,0.41615196911968777,318,a a*,a* a,a* b*,b a,b b,b* a* 
0.5059581400621748,1,0.6384846344215138,0.4372369999832214,298,a* a,a* b*,b a,b b,b* a 
0.49572084876635114,4,0.5042354001720863,0.31226041564238094,328,a* a,a* b,a* b*,b* a,b* b* 
0.5197307220454739,1,0.09612167627390537,0.8814643130876023,298,a a*,a* b,b a*,b b,b b*,b* b 
0.4887289357850365,4,0.02183025134780803,0.7474585270544721,328,a a*,a* b,b a,b a*,b b,b b* 
0.518094969391391,2,0.0486184110207399,0.6308719076057216,308,a a*,a b*,b a,b b,b b*,b* a 
0.5088503371352076,4,0.4178866014447139,0.5129760416476925,328,a a*,a* a,b a,b a*,b b*,b* a* 
0.5021717277423653,4,0.4178866014447139,0.5884193641665353,328,a a*,b a,b a*,b b,b b*,b* a* 
0.7065767602326891,0,0.6944319629119903,0.7515520050442492,277,a a,a b*,a* a,b a*,b b*,b* b 
0.48907255954855006,2,0.0486184110207399,0.8309662999787536,308,a a*,a* b,b a,b a*,b b,b b* 
0.5495817498068541,1,0.3590926109522434,0.8190303745880425,298,a a*,b a*,b b,b b*,b* b,b* b* 
0.5079059433569466,2,0.6338035195400803,0.49490159181088206,308,a a*,a b*,a* a,a* b*,b b,b* a 
0.715504412630728,0,0.4753555640919675,0.6941975103720907,277,a a,a b*,a* a,b b*,b* a*,b* b 
0.7086764028717116,0,0.26403008885489676,0.48769771368142534,277,a a,a* a,b a,b* a,b* a*,b* b 
0.5730424461515073,1,0.09612167627390537,0.7181184115380261,298,a a*,b b,b b*,b* b 
0.5655755126810149,1,0.43315698082272097,0.7662596259241135,298,a a*,a b*,a* b,b b,b b*,b* b 
0.5065998627891685,2,0.4476354366876961,0.8370917824939268,308,a a*,a* b,b a*,b b,b b*,b* b 
0.5175635229407629,3,0.3785073048667695,0.5198335090778272,318,a a*,a* a,a* b*,b b,b b* 
0.5272429828687223,2,0.2138644059911218,0.7430003889996505,308,a a*,a b*,a* b,b b,b b*,b* b 
0.5079059433569466,2,0.14094095116115213,0.49490159181088206,308,a a*,a b*,a* a,a* b*,b b,b* a 
0.5222547213492797,2,0.27161374176006997,0.753325653994511,308,a a,a a*,b a*,b b,b b*,b* b 
0.7154940864591761,0,0.26403008885489676,0.624305986637901,277,a a,a b*,a* a,b* a,b* a*,b* b 
0.523251459115074,2,0.35669519843565844,0.7136010477102759,308,a a*,a b*,b b,b b*,b* b 
0.5026604717035754,3,0.28729821559322727,0.7581562224028074,318,a a*,a b*,a* b,b b,b b*,b* b 
0.5710757278952522,1,0.5818452197136627,0.6627447134014478,298,a a,a a*,a b*,a* a,b b*,b* b 
0.48837594601806955,3,0.5094303445069097,0.8144050494543721,318,a a*,a* b,b a,b a*,b b,b b* 
0.4890379129652969,3,0.11744625482083128,0.7716977371085796,318,a a*,a b,a* b,b b,b b*,b* a 
0.5754061468266012,1,0.3590926109522434,0.6532877384420231,298,a a*,a b,a* b*,b b,b b*,b* b 
0.48762726659506556,2,0.4141157757660479,0.8392120184449974,308,a a,a a*,b b,b b*,b* b,b* b* 
0.5645265612621061,1,0.09612167627390537,0.7669120886803027,298,a a*,b a*,b b,b b*,b* b 
0.5107927181446643,6,0.01997924490286028,0.442175052251317,348,a* b*,b a*,b* a* 
0.5136424419016011,7,0.01870851014024797,0.442175052251317,358,a* b*,b a*,b* a* 
0.5019306958270784,3,0.5728348954511557,0.6993753728408314,318,a a,a a*,a* b,b b,b b*,b* b* 
0.5229021614312778,2,0.14094095116115213,0.6099373550938215,308,a a*,a b*,a* a,b b,b b*,b* a 
0.491116011537077,4,0.1845945577315166,0.2996702349598904,328,a b,a* a,a* b*,b b,b* a 
0.5700267721628507,1,0.3590926109522434,0.6076267122631225,298,a a*,a* b*,b b,b b*,b* b 
0.5730209640552668,1,0.5200721068983051,0.6061022526246549,298,a a*,a* a,a* b*,b b,b b*,b* b 
0.48899179657209924,3,0.0309244558380383,0.8144050494543721,318,a a*,a* b,b a,b a*,b b,b b* 
0.5226473002795182,2,0.0940208666148274,0.6806359770671304,308,a a*,a* b,b a,b b,b b* 
0.5191778707184262,3,0.24007491445519338,0.5032899419816288,318,a a,a b*,a* a,b a*,b b* 
0.5143191690565866,3,0.1715781309595998,0.6888631892156838,318,a a*,b a*,b b,b b*,b* b 
0.6660466448584662,0,0.1633618378401276,0.7880932957712191,277,a a,a a*,a* a,b b* 
0.5041709646955165,2,0.330439320522771,0.4949963602345837,308,a a,a b*,a* a,a* b*,b b,b* a* 
0.49710583528446034,5,0.2007573044439795,0.4384954249964853,338,a a*,b a,b a*,b b,b b*,b* a* 
0.5697476827570346,1,0.17166234908380157,0.6666853937543615,298,a a*,a b*,b b,b b*,b* b 
0.5175936745563616,2,0.14094095116115213,0.750719148987369,308,a a*,a* b,b b,b b*,b* a,b* b 
0.5186886040941466,2,0.0486184110207399,0.55051933582919,308,a a*,a* b*,b a,b b,b b*,b* a 
0.5450557740076631,1,0.4727894990286171,0.5610388522406871,298,a b*,a* a,b a*,b b*,b* a,b* b 
0.5264283865419399,2,0.4141157757660479,0.6588069378133408,308,a a*,a* a,b b,b b*,b* b 
0.7153167995525177,0,0.6944319629119903,0.7420641728413463,277,a a,a b*,a* a,b b*,b* a*,b* b 
0.5196617586928209,2,0.0486184110207399,0.7292411387937104,308,a a,a a*,a b*,a* b,b b,b b* 
0.534558671644552,1,0.5818452197136627,0.48537192246964467,298,a a,a b,a b*,a* a,b a,b* b 
0.49839569197142647,6,0.06639045761853807,0.44006685537396933,348,a b*,a* b,b b,b* a*,b* b 
0.7012410592164066,0,0.5774351696347064,0.551572162169934,277,a a,a b*,a* a,b* a*,b* b,b* b* 
0.713614702475624,0,0.5774351696347064,0.6704143126608542,277,a a,a a*,a b*,a* a,b b*,b* b 
0.4925137826838145,2,0.0940208666148274,0.8180389607257961,308,a a,a a*,a* b,b a,b b,b b* 
0.5052973359837981,3,0.28729821559322727,0.7242620971464169,318,a a*,a* b,b a,b b,b b*,b* b 
0.7086764028717116,0,0.7549315520880646,0.49443086007482584,277,a a,a* a,b a,b* a,b* a*,b* b 
0.4927475115139976,4,0.35946750071423095,0.30155598600281164,328,a b*,a* a,a* b*,b a,b b,b* a 
0.5277996433970713,2,0.2138644059911218,0.6561450047117175,308,a a*,a b*,a* b*,b b,b b*,b* b 
0.5132742987219797,4,0.17333506248735897,0.4325091421674884,328,a a,a b*,a* a,b a,b b*,b* a* 
0.510877682193644,4,0.3379617890995391,0.5088897201135874,328,a a*,a b*,a* a,b a*,b b*,b* a* 
0.5762593482193858,1,0.23749817078466606,0.6395579466397675,298,a a*,a b*,a* b*,b b,b b*,b* b 
0.49041310089945356,4,0.5042354001720863,0.6492126590717865,328,b a,b a*,b b,b b*,b* a*,b* b 
0.5278935089218483,2,0.529844682959805,0.5570685263930014,308,a a*,a* a,a* b*,b a,b b,b b* 
0.5086033554488946,5,0.03853539160088492,0.3672407571386848,338,a b*,a* a,a* b*,b a,b b*,b* b 
0.5190973779648369,2,0.14094095116115213,0.5356372380175829,308,a b*,a* a,b b,b b*,b* a,b* b* 
0.519712667863066,2,0.1547026470907054,0.7068649403973342,308,a a*,b b,b b* 
0.5251850549589263,1,0.09612167627390537,0.8187608937916653,298,a a,a a*,b a,b b,b b*,b* b 
0.51045104715433,3,0.5728348954511557,0.43729792376290694,318,a b,a b*,a* a,b a,b b*,b* a 
0.5666942386128067,1,0.5818452197136627,0.6118814054394581,298,a a,a* a,b b*,b* b,b* b* 
0.5622560320890247,1,0.17166234908380157,0.7591444685276934,298,a a,a a*,b b,b b*,b* b 
0.507740402718415,4,0.08616220265706419,0.5267772628828573,328,a a*,a* a,b a,b a*,b b*,b* b* 
0.5229917890586038,2,0.27161374176006997,0.6979753899274019,308,a a*,b a*,b b,b b*,b* b 
0.4795157716232659,4,0.04610722181433063,0.8283230268121333,328,a a*,b a*,b b,b b*,b* a*,b* b 
0.5239464395834164,2,0.4141157757660479,0.6019580745215274,308,a a*,a* a,a* b*,b b,b b* 
0.5089756990905449,5,0.06258213722613078,0.4112049924588917,338,a b*,b b,b* a 
0.5168798154822296,3,0.5728348954511557,0.5678590324487158,318,a a*,a b*,a* a,b a,b b* 
0.4867164114845137,4,0.1308340465851171,0.7519761296005166,328,a a*,a b,a* b,b a*,b b,b b* 
0.4795157716232659,4,0.5042354001720863,0.8283230268121333,328,a a*,b a*,b b,b b*,b* a*,b* b 
0.4787276461274696,4,0.4178866014447139,0.8283230268121333,328,a a*,b a*,b b,b b*,b* a*,b* b 
0.542367793888762,1,0.4727894990286171,0.8190303745880425,298,a a*,a* a*,b a*,b b,b b*,b* b 
0.5244490692539845,2,0.0486184110207399,0.6157076534677894,308,a a*,a* b*,b a,b b,b b* 
0.6640324045256735,0,0.2445002480811659,0.8841393581098349,277,a a*,b a*,b b,b b*,b* a*,b* b 
0.5160007634596447,3,0.5728348954511557,0.4428931739495764,318,a b,a b*,a* a,a* b*,b b*,b* a 
0.5646355175393247,1,0.09612167627390537,0.6078049449193309,298,a a*,a* b*,b a,b b*,b* b 
0.4996114693059621,2,0.46138793389799937,0.41140444587035685,308,a* a,a* b*,b a,b b,b* a 
0.5130117463625972,4,0.35946750071423095,0.43159694521901665,328,a b*,a* a,b a,b a*,b b,b b* 
0.5162597921259932,3,0.3785073048667695,0.46792665642199477,318,a a*,a* a,a* b*,b b,b b*,b* a 
0.5016442299166598,4,0.5042354001720863,0.5637140319768958,328,a a*,b a*,b b,b b*,b* a* 
0.50354293376752,5,0.3871966152219049,0.37874526494453303,338,a a*,a b*,a* a,b a,b b*,b* a* 
0.5205979849866312,2,0.46981738990178956,0.6975675907384548,308,a a,a a*,b a,b a*,b b,b b* 
0.5253911367480837,1,0.17166234908380157,0.8187608937916653,298,a a,a a*,b a,b b,b b*,b* b 
0.5077581613586531,4,0.27137612726177596,0.5037475590440031,328,a a*,a* a,b a*,b b,b b* 
0.4581051584892764,2,0.43496098679891504,0.8755385631721557,308,a a,a a*,a* a*,a* b,b b*,b* b 
0.6955922335603278,0,0.5774351696347064,0.6960355250951927,277,a a,a a*,a b*,b b*,b* b 
0.4871982623626552,2,0.27161374176006997,0.8175010743499939,308,a a*,a* a*,b a*,b b,b b*,b* b* 
0.5136733476914565,4,0.5042354001720863,0.37435454265987467,328,a b,a b*,a* a,a* b*,b b*,b* a 
0.5175280763445745,2,0.4141157757660479,0.7595776944818151,308,a a,a a*,b a*,b b,b b*,b* b 
0.5682260771744533,1,0.4727894990286171,0.7678902980003254,298,a a*,a b*,b a*,b b,b b*,b* b 
0.5242381937105876,2,0.4141157757660479,0.5404011612165128,308,a a*,a* a,a* b*,b b,b b*,b* a 
0.6954145078949107,0,0.5300411298105328,0.8194354599209821,277,a a*,a b*,a* a,b a*,b b*,b* b 
0.576007533383961,1,0.23749817078466606,0.6892271645115444,298,a a*,a* b,a* b*,b b,b b*,b* b 
0.5257748714002946,2,0.529844682959805,0.6187500167295976,308,a a*,a* b,a* b*,b a,b b,b b* 
0.5123026688983238,3,0.11744625482083128,0.6505236728949809,318,a a,a a*,b b,b b*,b* b 
0.5261813969495083,1,0.4727894990286171,0.875846973131028,298,a a*,b a*,b b,b b*,b* b,b* b* 
0.5704284753522489,1,0.43315698082272097,0.6929234073051471,298,a a*,a* b,a* b*,b b,b b*,b* b 
0.6552906826222836,0,0.1633618378401276,0.8183350526949021,277,a a,a a*,a b*,b b* 
0.5111530878112672,4,0.5042354001720863,0.4669321995847599,328,a a*,a b*,a* a,b a,b b*,b* b* 
0.5022391047416402,4,0.1308340465851171,0.3568531143294564,328,a b*,a* a,a* b*,b b,b b*,b* a 
0.48933728441243823,3,0.1715781309595998,0.8011935681152341,318,a a*,a b,a* b,b a,b b,b b* 
0.5137200734046796,4,0.36772930491588435,0.4384790782497706,328,a b*,a* a,a* b*,b b*,b* b,b* b* 
0.530106345335872,1,0.5071528220192016,0.8233690631386368,298,a a,a a*,a* a*,b a*,b b*,b* b 
0.5028693082577831,4,0.27137612726177596,0.5893568305439815,328,a a*,a b*,b a,b a*,b b*,b* a* 
0.515824945772885,3,0.5094303445069097,0.5867652677906824,318,a a*,a* a,b a,b a*,b b* 
0.5172646574395077,3,0.11744625482083128,0.5307735416114636,318,a a,a b,a* a,b b,b b* 
0.5053271116642452,2,0.46138793389799937,0.46101129739072166,308,a a,a b*,a* a,a* b*,b b,b* a 
0.7074838907682575,0,0.7549315520880646,0.5418132856570267,277,a a,a* a,b a*,b* a,b* a*,b* b 
0.48664768517353546,3,0.5728348954511557,0.8288620513714641,318,a a*,a* a*,a* b,b b,b b*,b* b* 
0.709291676794197,0,0.38478410426466825,0.5800524416453856,277,a a,a b*,a* a,b b*,b* a,b* b 
0.5379085567978374,1,0.49438005385213946,0.49167292707361593,298,a a,a* a,b a,b b,b* a,b* b 
0.7110827234823194,0,0.6724796967525738,0.6577014137574559,277,a a,a b*,a* a,b b*,b* a,b* b 
0.6953953280535919,0,0.7549315520880646,0.8194354599209821,277,a a*,a b*,a* a,b a*,b b*,b* b 
0.5235682342514953,2,0.37266857224295324,0.7598049905734782,308,a a*,b a*,b b,b b*,b* b 
0.5730209640552668,1,0.23749817078466606,0.6061022526246549,298,a a*,a* a,a* b*,b b,b b*,b* b 
0.49798290378209686,4,0.3176830594990986,0.6499852145699051,328,a a*,b a,b a*,b b,b b*,b* b 
0.5196443775933309,2,0.4141157757660479,0.4948096497736606,308,a* a,a* b*,b a,b b,b b*,b* a 
0.5262831686515671,1,0.39057204631230047,0.8750193607801606,298,a a*,a b*,b a*,b b,b b*,b* b 
0.5133327255194274,4,0.5042354001720863,0.38800824762877495,328,a b,a b*,a* a,b a,b b*,b* a 
0.5184198162013993,3,0.24007491445519338,0.5926671534098369,318,a a,a a*,a b*,a* a,a* b,b b* 
0.713614702475624,0,0.1633618378401276,0.6742351316370905,277,a a,a a*,a b*,a* a,b b*,b* b 
0.7002671810092351,0,0.6724796967525738,0.4855195539573478,277,a a,a b*,a* a,a* b*,b* a,b* b 
0.5131694057077505,2,0.37266857224295324,0.8161205222263043,308,a a,a a*,b a*,b b,b b*,b* b 
0.5109639979957405,4,0.45015775091463217,0.3867596711381031,328,a a,a* a,a* b,b b*,b* a,b* b* 
0.6945745764857606,0,0.1633618378401276,0.6990477556402802,277,a a,a a*,a b*,b b*,b* b 
0.5059492285041856,5,0.3871966152219049,0.3571223849793103,338,a b,a b*,a* a,b a,b b* 
0.502475941795152,5,0.20183082694975574,0.3719717399102168,338,a a,a* a,a* b,b b*,b* a,b* b* 
0.551279419449067,1,0.23749817078466606,0.5580670518673749,298,a a*,a b*,a* b*,b a*,b b,b* b 
0.48428931377305645,4,0.5042354001720863,0.7593553516226159,328,a a*,a* b,b b,b b*,b* a*,b* b* 
0.4925636704355589,4,0.08706311997547192,0.30155598600281164,328,a b*,a* a,a* b*,b a,b b,b* a 
0.5025994709213955,6,0.15539795572482729,0.3949448150454765,348,a b*,b b,b b* 
0.5221501121127512,2,0.6338035195400803,0.6547614639817331,308,a b*,a* b,a* b*,b b,b b*,b* b 
0.5674519437512379,1,0.6889964877411459,0.6082495023435305,298,a b*,a* b,a* b*,b b,b b*,b* b 
0.7153167995525177,0,0.26403008885489676,0.7420641728413463,277,a a,a b*,a* a,b b*,b* a*,b* b 
0.5029620021809841,3,0.11744625482083128,0.7215040995055252,318,a a,a a*,a* b,b b,b b*,b* b 
0.7156169855528259,0,0.6724796967525738,0.563171576127621,277,a a,a b*,a* a,b* a,b* a*,b* b 
0.48375636900561164,3,0.20500669993536358,0.8756736127365222,318,a a*,a* b,b a*,b b,b b*,b* b 
0.5228836732190607,3,0.4613497969705776,0.576597346754409,318,a a*,a b,a b*,a* a,b b*,b* b 
0.5183826851718458,2,0.529844682959805,0.4948096497736606,308,a* a,a* b*,b a,b b,b b*,b* a 
0.5148294264793607,3,0.11237992542519791,0.4353763036502874,318,a a,a* a,b a,b b,b b*,b* a 
0.5131141682036304,3,0.5094303445069097,0.6264192766503192,318,a a*,a b,b a,b b,b b*,b* a* 
0.7047467557783564,0,0.4304841299843703,0.5469390415387676,277,a a,a b*,a* a,b b,b* a*,b* b 
0.7099417504163136,0,0.5774351696347064,0.5982408634180176,277,a a,a a*,a b*,a* a,b* b 
0.51212294945937,2,0.5124403627895234,0.7615894593864966,308,a a,a a*,b b,b b*,b* b,b* b* 
0.4858642337945736,4,0.02183025134780803,0.7519761296005166,328,a a*,a b,a* b,b a*,b b,b b* 
0.5232637101668515,2,0.2138644059911218,0.7519088327421017,308,a a*,a* b,b a*,b b,b b*,b* b 
0.550900370596242,1,0.6889964877411459,0.5501531085121409,298,a b*,a* a,b b,b b*,b* a,b* b 
0.4747558506110194,4,0.3379617890995391,0.8323851072995012,328,a a,a a*,b a*,b b*,b* a*,b* b 
0.5059759731907237,5,0.1291805676243533,0.35817978935269223,338,a a,a b*,a* a,b a,b b* 
0.5174391520185551,3,0.4613497969705776,0.4896346155997458,318,a b,a b*,a* a,b b*,b* a,b* b 
0.506257406953555,5,0.027918703518602563,0.4384809379001143,338,a b*,a* b*,b b 
0.5245504093270132,2,0.6338035195400803,0.5817021063390654,308,a b*,a* a,b b,b b*,b* a,b* b 
0.5209239384368781,2,0.6338035195400803,0.5593946140336022,308,a b*,a* a,b b,b b*,b* b,b* b* 
0.576007533383961,1,0.5200721068983051,0.6892271645115444,298,a a*,a* b,a* b*,b b,b b*,b* b 
0.4856765667801097,4,0.27137612726177596,0.7519761296005166,328,a a*,a b,a* b,b a*,b b,b b* 
0.4914127493771622,5,0.08641227760283215,0.30913010297434373,338,a* a,a* a*,b b,b b*,b* a 
0.5157723913943416,3,0.5094303445069097,0.47631774066024896,318,a* a,b a,b a*,b b,b b*,b* a 
0.5172239476501941,3,0.22029133263202072,0.47008575005872566,318,a a,a b*,a* a,b a,b b* 
0.5266919852092944,2,0.529844682959805,0.6465169875975397,308,a a*,a* a,b a,b a*,b b,b b* 
0.5228330277639074,2,0.2138644059911218,0.5378085639628454,308,a a*,a* a,a* b*,b b,b b*,b* a 
0.691077163053535,0,0.5774351696347064,0.4952044404721379,277,a a,a b*,a* a,b* a,b* b,b* b* 
0.5142804054186224,3,0.11744625482083128,0.49767276329093135,318,a a,a b,a* a,b b* 
0.566593624334998,1,0.1094057983707836,0.6326292717728557,298,a a,a a*,a b*,a* a,b b*,b* b 
0.6603010865422406,0,0.5774351696347064,0.8381838121573467,277,a a,a a*,b b*,b* b 
0.4932030929447881,3,0.3157058647567646,0.7608328417932102,318,a a*,a* a*,a* b,b b,b b*,b* b 
0.7160080206772396,0,0.38478410426466825,0.6398238277172259,277,a a,a b*,a* a,b b*,b* a*,b* b 
0.5087711503775894,3,0.20500669993536358,0.6892291619256934,318,a a*,a* b,b a*,b b*,b* b 
0.5361620680351319,1,0.5607723619181462,0.4929306801819696,298,a b*,a* a,b a,b b,b* a*,b* b 
0.5017993736607786,3,0.20500669993536358,0.7581562224028074,318,a a*,a* b,b b,b b*,b* b 
0.49779017934607567,4,0.1308340465851171,0.6518692921571202,328,a a*,a* b,b a*,b b,b b*,b* b 
0.697378940712223,0,0.4753555640919675,0.7622842245587036,277,a a,a a*,a* a,b b*,b* a*,b* b 
0.7071475851540154,0,0.5300411298105328,0.6652687825070762,277,a a,a b*,a* a,b a*,b* a*,b* b 
0.514480007645421,3,0.4613497969705776,0.414447997248117,318,a* a,a* b*,b a,b b,b b*,b* a 
0.5160560530371849,3,0.28729821559322727,0.6467691814143749,318,a a,a a*,a b*,b b,b b*,b* b 
0.5144774327570756,4,0.11749475323410584,0.47819621139802315,328,a b*,a* a,b a,b a*,b b*,b* b 
0.5168007086729904,3,0.1715781309595998,0.4891999637773811,318,a a*,a* a,a* b*,b b,b b*,b* a 
0.5170995876235239,3,0.5728348954511557,0.5273114120142788,318,a b*,a* a,b b,b b*,b* b,b* b* 
0.4878325261519944,4,0.27137612726177596,0.7474585270544721,328,a a*,a* b,b a,b a*,b b,b b* 
0.4984429501353996,3,0.0309244558380383,0.6926391867674586,318,a a,a a*,a* a*,a* b,b b,b b* 
0.514946561420838,7,0.06434674219917699,0.3453526789297388,358,a a,a b*,a* a,b b*,b* b 
0.7064610875061612,0,0.26403008885489676,0.7515520050442492,277,a a,a b*,a* a,b a*,b b*,b* b 
0.49701963195075566,4,0.08706311997547192,0.702020979669311,328,a a,a a*,b a*,b b,b b*,b* b 
0.48193768669215753,3,0.5094303445069097,0.8765012250873896,318,a a*,a* b,b a*,b b,b b*,b* b 
0.5051677114217523,5,0.2866089180676918,0.37190861401981845,338,a b*,a* a,b b,b b*,b* b,b* b* 
0.5102218142348774,3,0.0309244558380383,0.42323000321355936,318,a a*,a b*,a* a,a* b*,b a,b b 
0.5179523365697809,3,0.26318782541451213,0.48459945262751236,318,a b*,a* a,b a,b a*,b b,b b* 
0.4891375856498483,3,0.1715781309595998,0.8207081113432413,318,a a*,a* b,b a,b a*,b b,b b* 
0.5677245168577348,1,0.5818452197136627,0.7662215882853617,298,a a*,a b*,b a*,b b,b b*,b* b 
0.501813676556432,4,0.1308340465851171,0.5838657187529989,328,a a*,a b,b a*,b b,b b*,b* a* 
0.5212178896402023,2,0.33098174884280807,0.5569521020997463,308,a b*,a* a,b a,b a*,b b,b b* 
0.5246108982676118,2,0.27161374176006997,0.6566671411482526,308,a a*,a* b,a* b*,b a,b b,b b* 
0.4905475847496976,3,0.5728348954511557,0.3336933407696521,318,a* a,a* b*,b a,b* a,b* b* 
0.4823020967625975,4,0.08616220265706419,0.8283230268121333,328,a a*,b a*,b b,b b*,b* a*,b* b 
0.5164206649024056,3,0.3785073048667695,0.5666657278078113,318,a a,a a*,a* a,b b,b b*,b* a 
0.4921757956878515,4,0.1308340465851171,0.6898025721243318,328,a a*,b a,b b,b b*,b* a*,b* b 
0.7156169855528259,0,0.7416344485946446,0.563171576127621,277,a a,a b*,a* a,b* a,b* a*,b* b 
0.4800111509487919,4,0.27137612726177596,0.8283230268121333,328,a a*,b a*,b b,b b*,b* a*,b* b 
0.5126307606139803,7,0.06434674219917699,0.37551636912496505,358,a a,a a*,a b*,b b,b b*,b* b 
0.5122871172182241,3,0.04636816794622122,0.6260150436289631,318,a a*,b a,b a*,b b,b b* 
0.523673108498784,2,0.35669519843565844,0.6227136690698626,308,a a,a a*,a b*,a* b*,b b,b b* 
0.6980512787508056,0,0.32153580470168514,0.5381272598037092,277,a a,a b*,a* a,b* a,b* b 
0.4839026829172351,2,0.6338035195400803,0.8529241999092733,308,a a*,a* b,b a*,b b,b b*,b* b* 
0.5223026734927467,2,0.46981738990178956,0.539980051221928,308,a b*,a* a,a* b*,b b,b b*,b* b 
0.5295660903133219,1,0.17166234908380157,0.4799189467782742,298,a a,a* a,a* b*,b a,b* b,b* b* 
0.5626228981898731,1,0.17166234908380157,0.5544041906873405,298,a a,a* a,a* b*,b b*,b* b,b* b* 
0.510602736135403,3,0.3157058647567646,0.6891443228810485,318,a a*,a* b,b b,b b*,b* b 
0.5170067942971761,3,0.4613497969705776,0.6530175830122639,318,a a*,a b,a b*,a* b,b b*,b* b 
0.5029114643560616,5,0.32060343951771064,0.36761165136711554,338,a a*,a* a,a* b,a* b*,b b*,b* a 
0.5078320218721972,2,0.08761629003080745,0.4943760135578835,308,a a,a b,a b*,a* a,b b,b* b 
0.5227002843125372,2,0.46981738990178956,0.5987547646167346,308,a b*,a* a,a* b,b a,b b,b b* 
0.5060153833022478,6,0.15539795572482729,0.3609162233944455,348,a a*,b b,b b* 
0.7099417504163136,0,0.32153580470168514,0.5982408634180176,277,a a,a a*,a b*,a* a,b* b 
0.5752892016797913,1,0.4727894990286171,0.7231507296563315,298,a a*,a b*,b b,b b*,b* b 
0.5211155313616311,2,0.5816224414372536,0.624152789145383,308,a a*,a* a,a* b*,b b,b b*,b* b 
